NOM_RBD,NOM_REG_RBD_A,NOM_COM_RBD,NOM_DEPROV_RBD,LATITUD,LONGITUD
ESC. BAS. Y ESP. CENTRO INTEGRAL ALTAIR DE BA,RM,LAMPA,SANTIAGO NORTE,"-33,23598319","-70,81352708"
ESC. DE PARV. Y ESP. LUIS SEMBRADOR,RM,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,"-33,49125","-70,68139"
ESCUELA BASICA PARTICULAR EL REY,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,52653277","-70,76910401"
CENTRO EDUCACIONAL HUGO TRIVELLI FRANZOLINI,RM,BUIN,SANTIAGO SUR,"-33,7324575","-70,7428622"
ESCUELA DE PARVULOS ANTU,RM,MACUL,SANTIAGO ORIENTE,,
ESCUELA ESPEC.PART. SANTA TERESA DE JESUS,RM,PUDAHUEL,SANTIAGO PONIENTE,"-33,46345","-70,73866"
COLEGIO TOBALABA LA FLORIDA,RM,LA FLORIDA,CORDILLERA,,
ESC. ESPEC. LENGUAJE LOS CHIQUITINES,RM,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,"-33,48912","-70,68413"
ESCUELA ESPECIAL Y LENGUAJE ROCIO,RM,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,"-33,491367","-70,66927"
ESCUELA ESPECIAL PARTICULAR LUDILEN,RM,EL BOSQUE,SANTIAGO SUR,"-33,5583","-70,665215"
ESC.BASICA APOSTOL SAN LUCAS DE S.JOSE DE MAI,RM,SAN JOSÉ DE MAIPO,CORDILLERA,,
COLEGIO NUEVOS CASTANOS DE MAIPU,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,50873779","-70,76725097"
ESC.ESPEC.SAGRADA FAMILIA DE MAIPU,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,506725","-70,7587"
ESCUELA ESPECIAL STELLA MARIS DE NUNOA,RM,ÑUÑOA,SANTIAGO ORIENTE,"-33,46011","-70,61155"
CENTRO EDUCACIONAL LAURA VICUNA,RM,RENCA,SANTIAGO PONIENTE,"-33,40306366","-70,71002213"
COLEGIO PAUL HARRIS SCHOOL,RM,EL BOSQUE,SANTIAGO SUR,"-33,57514961","-70,68814461"
ESCUELA ESPECIAL ARCOIRIS DE EL BOSQUE,RM,EL BOSQUE,SANTIAGO SUR,"-33,548214","-70,674255"
ESCUELA ESPECIAL TODOS LOS SANTOS,RM,PUENTE ALTO,CORDILLERA,"-33,59305","-70,56854"
ESCUELA ESPECIAL OTTAWA,RM,PADRE HURTADO,TALAGANTE,"-33,559002","-70,797516"
ESCUELA BASICA BELEN SCHOOL,RM,RENCA,SANTIAGO PONIENTE,,
COLEGIO SAN NICOLÁS DIÁCONO,RM,COLINA,SANTIAGO NORTE,"-33,279736","-70,7032"
ESCUELA PARTICULAR HERMAN HESSE,RM,MAIPÚ,SANTIAGO PONIENTE,,
ESCUELA BÁSICA 1737 LOS ALERCES DE MAIPÚ,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,53906923","-70,77792176"
ESCUELA PUERTO FUTURO,RM,PUDAHUEL,SANTIAGO PONIENTE,"-33,46152458","-70,74601784"
COLEGIO PUELMAPU,RM,PEÑALOLÉN,SANTIAGO ORIENTE,"-33,47068132","-70,54559766"
"ESC. ESP. PART, PALOMAR DE QUILICURA",RM,QUILICURA,SANTIAGO NORTE,"-33,36685411","-70,72182589"
COLEGIO TEC. PROFESIONAL DON ENRIQUE ALVEAR,RM,CERRO NAVIA,SANTIAGO PONIENTE,,
ESC. BAS. Y ESP. PART. KIMKELEN,RM,SAN BERNARDO,SANTIAGO SUR,"-33,58841596","-70,67703418"
ESCUELA  ESPEC. VIRGEN DE LAS PENAS,RM,SANTIAGO,SANTIAGO CENTRO,"-33,473824","-70,67109"
ESCUELA BASICA ALEZZEIA,RM,EL MONTE,TALAGANTE,,
CENTRO EDUCACIONAL DE ADULTOS RAFAEL SOTOMAYO,RM,LA FLORIDA,CORDILLERA,"-33,51634","-70,58013"
COLEGIO PARTICULAR SAINT JOSEPH,RM,SAN BERNARDO,SANTIAGO SUR,,
ESCUELA BASICA QUITALMAHUE,RM,PUENTE ALTO,CORDILLERA,"-33,63258147","-70,62455389"
"ESC, ESP. PART. SAN JOSE DE TALAGANTE",RM,TALAGANTE,TALAGANTE,"-33,6734719","-70,946299"
ESC. ESPEC. PART. LAS CAMELIAS,RM,CONCHALÍ,SANTIAGO NORTE,"-33,38333","-70,669754"
INSTITUTO CRISTIANO LUIS GANDARILLAS,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,50439768","-70,75524183"
COLEGIO SANTA CRUZ DE CHICUREO,RM,COLINA,SANTIAGO NORTE,"-33,286892","-70,67077"
COLEGIO POLIVALENTE ANTARES,RM,PUENTE ALTO,CORDILLERA,"-33,62512164","-70,58110658"
ESCUELA BASICA PART. CRISTIANO DE LOS HEROES,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,50988153","-70,78879816"
COLEGIO MONTESSORI PUCALAN,RM,COLINA,SANTIAGO NORTE,"-33,241844","-70,70038"
ESC. ESPECIAL PART. MARTA Y BERTA,RM,LA FLORIDA,CORDILLERA,"-33,538975","-70,60164"
ESCUELA BASICA RAICES ALTAZOR,RM,LA FLORIDA,CORDILLERA,"-33,53227153","-70,55365239"
ESCUELA MILITAR LIB CAP GRAL BDO O'HIGG R.,RM,LAS CONDES,SANTIAGO ORIENTE,,
ESC.DE AVIACION CAP. MANUEL AVALOS PRADO,RM,EL BOSQUE,SANTIAGO SUR,,
COLEGIO CRISTIANO GANDARILLAS,RM,MAIPÚ,SANTIAGO PONIENTE,,
ESCUELA BASICA INTEGRAL TIEMPO,RM,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,,
LICEO MUNICIPAL DE ADULTO MIGUEL CAMPINO LARRAIN,RM,PAINE,SANTIAGO SUR,"-33,81191","-70,7426"
ESCUELA BASICA EL SAUCE,RM,SAN JOSÉ DE MAIPO,CORDILLERA,"-33,64260765","-70,35261536"
COLEGIO LOS ACANTOS,RM,LAS CONDES,SANTIAGO ORIENTE,,
ESCUELA RAIMAPU-TIERRA FLORIDA,RM,LA FLORIDA,CORDILLERA,"-33,53200866","-70,58222615"
COLEGIO ALAMIRO PEREZ,RM,LA GRANJA,SANTIAGO SUR,"-33,53729379","-70,61463162"
ESCUELA PARVULARIA PARTICULAR FRANCISCO DE AS,RM,QUINTA NORMAL,SANTIAGO PONIENTE,,
COLEGIO SEBASTIAN EL CANO SAN BERNARDO,RM,SAN BERNARDO,SANTIAGO SUR,"-33,60772274","-70,69746949"
COLEGIO  SAN JOSE DE CHICUREO,RM,COLINA,SANTIAGO NORTE,"-33,278001","-70,63866"
COLEGIO PARTICULAR MELFORD COLLEGE,RM,QUILICURA,SANTIAGO NORTE,"-33,36191173","-70,72896112"
ESC. PART. CRISTIANO ORIENTE,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,47480475","-70,74943857"
ESCUELA ESPECIAL PARTICULAR KIMANTU,RM,CALERA DE TANGO,SANTIAGO SUR,"-33,58577","-70,77062"
LICEO BICENTENARIO DE EXCELENCIA PATRICIO MEKIS DE PADRE HURTADO,RM,PADRE HURTADO,TALAGANTE,"-33,57483402","-70,8104399"
ESCUELA ESPECIAL DEL LENGUAJE ROMIYANCO,RM,BUIN,SANTIAGO SUR,"-33,72994","-70,7463"
ESCUELA ESPECIAL JESUS DEL BOSQUE,RM,EL BOSQUE,SANTIAGO SUR,"-33,549347","-70,65445"
ESC. DE PARVULOS PART 103 EL PRINCIPITO DE LO,RM,SAN BERNARDO,SANTIAGO SUR,"-33,59352","-70,69947"
ESC. BASICA LA PRADERA DE CURACAVI,RM,CURACAVÍ,TALAGANTE,"-33,40687206","-71,14871271"
ESCUELA ESPECIAL CAPULLITO,RM,EL BOSQUE,SANTIAGO SUR,"-33,57502","-70,68466"
COLEGIO METODISTA DE SANTIAGO,RM,SANTIAGO,SANTIAGO CENTRO,"-33,46779045","-70,64697722"
ESCUELA ESP. PART.  ANTUKUYEN,RM,PEÑAFLOR,TALAGANTE,"-33,59871","-70,88515"
ESC.PART. TALLERES PREVOCACIONALES PADRE HURT,RM,RENCA,SANTIAGO PONIENTE,"-33,4057892","-70,74412652"
ESC. ESP. PUERTA DEL SOL,RM,CURACAVÍ,TALAGANTE,"-33,39789","-71,122154"
ESCUELA ESPECIAL N°104  SANTA MARIA DE VINCULO,RM,PAINE,SANTIAGO SUR,"-33,82094","-70,74169"
COLEGIO AUSTRALIA,RM,LA PINTANA,CORDILLERA,"-33,61878436","-70,62765577"
COLEGIO  LATINOAMERICANO,RM,LA FLORIDA,CORDILLERA,"-33,51191","-70,55864"
COLEGIO SANTIAGO,RM,LA FLORIDA,CORDILLERA,"-33,55042118","-70,59782185"
COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,513694","-70,79515242"
COLEGIO PARTICULAR ALICANTE,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,47521664","-70,75730314"
ESCUELA ESPECIAL MISTRAL,RM,SAN BERNARDO,SANTIAGO SUR,"-33,5904","-70,69467"
COLEGIO BICENTENARIO SANTA MARIA DE PAINE,RM,PAINE,SANTIAGO SUR,"-33,80612254","-70,7418522"
ESCUELA DE PARVULOS N° 1759 ANTINIL N° 3,RM,LA REINA,SANTIAGO ORIENTE,"-33,458176","-70,554016"
COLEGIO SAN RAFAEL ARCANGEL,RM,LA REINA,SANTIAGO ORIENTE,"-33,436595","-70,57406"
ESCUELA ESPECIAL RUCAMANQUE,RM,PUDAHUEL,SANTIAGO PONIENTE,"-33,445774","-70,753426"
ESCUELA ESPECIAL NUEVA CORDILLERA N_ 1762,RM,LAS CONDES,SANTIAGO ORIENTE,"-33,397545","-70,55978"
ESCUELA ESPECIAL PARTICULAR DESPERTARES,RM,LA GRANJA,SANTIAGO SUR,"-33,529713","-70,62116"
ESCUELA ESPECIAL PARTICULAR 1764 GENESIS 2001,RM,PEÑALOLÉN,SANTIAGO ORIENTE,,
ESCUELA DE PARVULOS N°1765 KIMN,RM,SANTIAGO,SANTIAGO CENTRO,"-33,439823","-70,66969"
ESCUELA PARTICULAR EDIAL II,RM,CALERA DE TANGO,SANTIAGO SUR,"-33,62567908","-70,77762851"
ESC. ESPECIAL PART. REYES DE ESPANA,RM,QUINTA NORMAL,SANTIAGO PONIENTE,"-33,431946","-70,71314"
COLEGIO SAINT CHARLES COLLEGE LA FLORIDA,RM,LA FLORIDA,CORDILLERA,"-33,53514405","-70,59832597"
ESC. ESP. CENT. DES. INTEG. DE LA COMUN. ADON,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,52452","-70,77059"
ESCUELA ESPECIAL 1768 RENACER,RM,EL BOSQUE,SANTIAGO SUR,"-33,580482","-70,66873"
ESCUELA HERMANOS CARRERA,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,50417766","-70,75025665"
COLEGIO PARTICULAR NOVO MUNDO,RM,QUILICURA,SANTIAGO NORTE,"-33,36287519","-70,72137879"
COLEGIO PARTICULAR SAN SEBASTIAN DE QUILICURA,RM,QUILICURA,SANTIAGO NORTE,"-33,36231712","-70,75345495"
COLEGIO `EMPRENDER OBISPO ALVEAR`,RM,PUENTE ALTO,CORDILLERA,"-33,59006411","-70,59446647"
ESC.BASICA PART. ACONCAGUA DE PUDAHUEL,RM,PUDAHUEL,SANTIAGO PONIENTE,"-33,42865744","-70,75439615"
ESCUELA ESPECIAL PARTICULAR ANGELES,RM,PROVIDENCIA,SANTIAGO ORIENTE,"-33,447376","-70,6203"
COLEGIO QUINTO CENTENARIO CORDILLERA,RM,LA FLORIDA,CORDILLERA,"-33,53595991","-70,55513762"
ESC. ESP. NINOS DE LA LUNA,RM,QUINTA NORMAL,SANTIAGO PONIENTE,"-33,422462","-70,70616"
COLEGIO BETTERLAND SCHOOL,RM,LO BARNECHEA,SANTIAGO ORIENTE,"-33,36419678","-70,49712536"
CENTRO POLITECNICO PARTICULAR CONCHALI,RM,CONCHALÍ,SANTIAGO NORTE,"-33,38186548","-70,66200969"
ESCUELA ESPECIAL PART. ACONCAGUA DE PUDAHEL N,RM,PUDAHUEL,SANTIAGO PONIENTE,"-33,4283","-70,75389"
ESC. ESPECIAL 1775 SAN ANTONIO II,RM,LAMPA,SANTIAGO NORTE,"-33,284187","-70,88761"
ESCUELA ESPECIAL PART. TRIPANTU,RM,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,"-33,470634","-70,72717"
ESC. ESP. CHILE CUBA,RM,SAN JOAQUÍN,SANTIAGO CENTRO,"-33,50087","-70,62686"
ESCUELA ESPECIAL CARRUCEL,RM,SAN JOAQUÍN,SANTIAGO CENTRO,,
COL.  PART. SALES. EL PATROCINIO DE SAN JOSE,RM,PROVIDENCIA,SANTIAGO ORIENTE,"-33,43088782","-70,6284684"
ESC. ESPECIAL GULLIVER,RM,QUINTA NORMAL,SANTIAGO PONIENTE,"-33,44538","-70,697266"
ESCUELA ESPECIAL ` MANQUEMAPU`,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,48354","-70,75625"
ESCUELA ESPECIAL PART. TRAGALUZ,RM,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,"-33,462997","-70,68645"
ESCUELA ESPECIAL MARIO BAEZA,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,48953768","-70,76913732"
ESCUELA ESPECIAL GABRIELA MISTRAL,RM,LA FLORIDA,CORDILLERA,"-33,560165","-70,56524"
ESCUELA ESPECIAL  N° 1784 MATICES,RM,LA REINA,SANTIAGO ORIENTE,,
ESCUELA ESPECIAL PART. BETESDA,RM,PUENTE ALTO,CORDILLERA,,
ESCUELA ESPECIAL PARTICULAR 1785 CAIL,RM,PEÑALOLÉN,SANTIAGO ORIENTE,"-33,4638136","-70,5431221"
ESC. DE PARV. Y ESP. ENANITOS,RM,EL BOSQUE,SANTIAGO SUR,"-33,571064","-70,677055"
ESCUELA ESPEC. PART. ARCO IRIS DE RECOLETA,RM,RECOLETA,SANTIAGO NORTE,"-33,402752","-70,651436"
ESC. ESPECIAL TIEMPO NUEVO,RM,LA PINTANA,CORDILLERA,"-33,589653","-70,63022"
ESC. BAS. PART. ESTER VARGAS,RM,PUENTE ALTO,CORDILLERA,,
ESCUELA PARTICULAR 1788 EDEN DE SAN RAMON,RM,SAN RAMÓN,SANTIAGO SUR,"-33,547203","-70,6367"
COLEGIO POLIV. SAN BERNARDO ABAD,RM,SAN BERNARDO,SANTIAGO SUR,"-33,59607568","-70,6800366"
COLEGIO DE ADULTOS EL CANELO DE NOS,RM,SAN BERNARDO,SANTIAGO SUR,,
ESC. PARV. Y ESP. GABRIELA MISTRAL DE MAIPU,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,492905","-70,73994"
ESCUELA ESPECIAL ARCANGEL GABRIEL,RM,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,"-33,49021","-70,66537"
MY LITTLE GARDEN,RM,SANTIAGO,SANTIAGO CENTRO,,
COLEGIO PARTICULAR IGNACIO SERRANO,RM,SAN BERNARDO,SANTIAGO SUR,"-33,58831365","-70,67393567"
ESC.ESP. PART. EL OLIVAR,RM,LA PINTANA,CORDILLERA,"-33,613728","-70,64286"
ESC. ESP. PART. PALU,RM,LA FLORIDA,CORDILLERA,"-33,55197","-70,60367"
ESCUELA ESPECIAL BELEN DE MAIPU,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,51645","-70,774796"
ESC. ESP. PART. KADES BARNEA,RM,LA FLORIDA,CORDILLERA,"-33,55702","-70,57933"
ESC. ESP. PART. LOS AROMOS DE MAIPU,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,509727","-70,7498"
ESCUELA PARTICULAR N_ 1796 NUEVO HORIZONTE,RM,LO BARNECHEA,SANTIAGO ORIENTE,"-33,36246","-70,50871"
ESCUELA BASICA PART SANTA MARIA DE ESMERALDA,RM,COLINA,SANTIAGO NORTE,"-33,18045083","-70,66368205"
NUEVA BELEN,RM,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,,
ESCUELA ESP. RUCAMALEN,RM,LO PRADO,SANTIAGO PONIENTE,"-33,445263","-70,7138"
COLEGIO PARTICULAR FORJADORES,RM,PEÑAFLOR,TALAGANTE,"-33,60894006","-70,90185207"
ESCUELA BASICA DEL PONIENTE,RM,TALAGANTE,TALAGANTE,"-33,67182386","-70,9490838"
COLEGIO PART. SOCHIDES RENCA,RM,RENCA,SANTIAGO PONIENTE,"-33,40074501","-70,72521632"
ESC. BASICA Y ESP.  EL NAZARENO,RM,LA CISTERNA,SANTIAGO SUR,"-33,52971296","-70,65325732"
CENTRO EDUCACIONAL SAN CARLOS DE ARAGON,RM,PUENTE ALTO,CORDILLERA,"-33,59795551","-70,57519054"
ESCUELA ESPECIAL ADENNUN N_ 2,RM,LO ESPEJO,SANTIAGO SUR,"-33,534393","-70,691826"
COLEGIO TALAGANTE GARDEN SCHOOL,RM,TALAGANTE,TALAGANTE,"-33,65407672","-70,92200136"
ESC  ESP PART  PUERTA DEL SOL DE LA REINA,RM,LA REINA,SANTIAGO ORIENTE,"-33,462334","-70,55314"
ESCUELA ESPECIAL HERMANO MAYOR,RM,INDEPENDENCIA,SANTIAGO NORTE,,
ESCUELA  ESP. N_1804 SAN JOSE,RM,PEÑALOLÉN,SANTIAGO ORIENTE,,
ESCUELA  DE  PARVULOS  CASITA  DEL  SABER,RM,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,"-33,449417","-70,700325"
COLEGIO VALLE DE MALLARAUCO,RM,MELIPILLA,TALAGANTE,"-33,60899","-70,975266"
CENTRO EDUC. NINO DIOS DE MALLOCO,RM,PEÑAFLOR,TALAGANTE,"-33,60338964","-70,85112528"
ESCUELA DE PARVULOS LOS MOLINITOS,RM,LA REINA,SANTIAGO ORIENTE,,
COLEGIO SALTAIRAM,RM,PUENTE ALTO,CORDILLERA,"-33,58873053","-70,57018566"
ESC. ESP. NTRA. SRA. DEL BUEN CONSEJO I,RM,QUINTA NORMAL,SANTIAGO PONIENTE,"-33,442327","-70,693741"
COLEGIO TREBULCO,RM,TALAGANTE,TALAGANTE,"-33,683048","-70,91765"
MELODIA,RM,SANTIAGO,SANTIAGO CENTRO,"-33,4549857","-70,6525316"
COLEGIO PART. ANDINO ANTUQUELEN,RM,SAN JOSÉ DE MAIPO,CORDILLERA,"-33,58557508","-70,39630092"
COLEGIO ADULTOS INST. BARROS ARANA,RM,SAN BERNARDO,SANTIAGO SUR,,
COLEGIO ADULTOS INST STA MARIA DE MAIPU,RM,MAIPÚ,SANTIAGO PONIENTE,,
COLEGIO POLIVALENTE FALCON COLLEGE,RM,QUINTA NORMAL,SANTIAGO PONIENTE,"-33,4267667","-70,71392242"
ESC. ESP. PART. PABLO NERUDA,RM,PUENTE ALTO,CORDILLERA,"-33,58159","-70,60019"
ESC. ESP. PART. LA PAMPA,RM,CERRO NAVIA,SANTIAGO PONIENTE,"-33,42719","-70,71985"
ESCUELA ESPECIAL PART. NINOS DE LA REINA,RM,LA REINA,SANTIAGO ORIENTE,"-33,45803","-70,56126"
COLEGIO ALTO GABRIELA,RM,LA PINTANA,CORDILLERA,"-33,58359326","-70,61635066"
COLEGIO CTRO. INTEG  ADULTOS ALTAZOL,RM,SANTIAGO,SANTIAGO CENTRO,"-33,451523","-70,65933"
COLEGIO POLIVALENTE AGUSTINIANO DE EL BOSQUE,RM,EL BOSQUE,SANTIAGO SUR,"-33,57040708","-70,68021875"
ESC. BAS. PART.  JERUSALEN,RM,LAMPA,SANTIAGO NORTE,"-33,30479161","-70,85536319"
ESCUELA BÁSICA N°1812 EL PORVENIR,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,50347162","-70,75340809"
ESC. BAS. PART. SAN JUAN LEONARDI,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,51154341","-70,79782816"
ESCUELA BASICA PUERTA DEL SOL DE MAIPU,RM,MAIPÚ,SANTIAGO PONIENTE,,
ESCUELA DE PARV. ICHUAC,RM,CERRILLOS,SANTIAGO PONIENTE,"-33,502647","-70,72668"
COLEGIO PART. KING EDWARDS SCHOOL I,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,52480854","-70,78238719"
ESCUELA ESPECIAL PART. GUENIPILLAN - MAIPU,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,510952","-70,75506"
ESCUELA BASICA  Nº1817 ANIDA,RM,LA FLORIDA,CORDILLERA,"-33,518075","-70,56623"
COLEGIO PART. PADRE JOSE KENTENICH,RM,PUENTE ALTO,CORDILLERA,"-33,60262966","-70,55950512"
ESCUELA DE PARVULOS SANTA VICTORIA CHILDREN,RM,PEÑALOLÉN,SANTIAGO ORIENTE,,
COLEGIO LA MISION,RM,CALERA DE TANGO,SANTIAGO SUR,"-33,625495","-70,78141"
COLEGIO  MAYOR DE PEÑALOLEN,RM,PEÑALOLÉN,SANTIAGO ORIENTE,"-33,48988","-70,55728"
COLEGIO  ANDARES,RM,LA FLORIDA,CORDILLERA,,
COLEGIO JOSE LUIS LEGRANGE DE LA CISTERNA,RM,LA CISTERNA,SANTIAGO SUR,"-33,53113805","-70,66450788"
COLEGIO INSTITUTO O¦HIGGINS DE MAIPU,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,50596237","-70,75714454"
ESC. PART. ARTISTICA EL TRIGAL,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,5001845","-70,75573673"
LICEO MUNICIPAL SANTA MARIA DE CONCHALI,RM,CONCHALÍ,SANTIAGO NORTE,,
ESC PART. SIGLO XXI DE LAMPA,RM,LAMPA,SANTIAGO NORTE,"-33,28220087","-70,87251151"
ESC. BASICA  `SAN BENIGNO`,RM,COLINA,SANTIAGO NORTE,"-33,19562109","-70,67811684"
COLEGIO  MANQUECURA VALLE LO CAMPINO,RM,QUILICURA,SANTIAGO NORTE,"-33,387556","-70,72424"
ESCUELA BASICA SAVIA NOVA,RM,LO BARNECHEA,SANTIAGO ORIENTE,,
COLEGIO LOS ANDES COUNTRY DAY COLLEGE,RM,PEÑALOLÉN,SANTIAGO ORIENTE,"-33,47754351","-70,53673817"
ESC. ESP. NTRA. SRA. DEL BUEN CONSE,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,47497","-70,74281"
COLEGIO ADULTOS PUNTO DE CONTACTO,RM,PROVIDENCIA,SANTIAGO ORIENTE,,
ESCUELA BASICA PARTICULAR TRUPAN,RM,CONCHALÍ,SANTIAGO NORTE,"-33,37558647","-70,67664025"
ESCUELA DE PARVULOS MI PEQUEÑA GALAXIA,RM,ÑUÑOA,SANTIAGO ORIENTE,,
ESCUELA DE PARVULOS  N°1827 MY LITTLE GARDEN N° 2,RM,SANTIAGO,SANTIAGO CENTRO,"-33,470568","-70,636158"
INSTITUTO TECNOLOGICO SAN MATEO,RM,PUDAHUEL,SANTIAGO PONIENTE,"-33,46507533","-70,74134678"
ESC. DE PARV.CAMPANITA DE SAN MIGUEL,RM,SAN MIGUEL,SANTIAGO CENTRO,"-33,506615","-70,66492"
ESCUELA BASICA NUESTRO FUTURO,RM,ÑUÑOA,SANTIAGO ORIENTE,,
ESCUELA ESP.CERRO BLANCO,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,5344773","-70,785228"
ESCUELA ESPEC.STA. TERESA DE AVILA,RM,CERRILLOS,SANTIAGO PONIENTE,"-33,489876","-70,724884"
COLEGIO SAN ANDRES DE MAIPU,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,48771497","-70,73790632"
COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ,RM,HUECHURABA,SANTIAGO NORTE,"-33,374786","-70,64029"
COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ-SAN BE,RM,SAN BERNARDO,SANTIAGO SUR,"-33,58352311","-70,68152245"
COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ EL BOS,RM,EL BOSQUE,SANTIAGO SUR,"-33,560898","-70,66451"
COLEGIO DE ADULTOS CLOTARIO BLEST RIFFO,RM,PEÑALOLÉN,SANTIAGO ORIENTE,,
ESCUELA ESPECIAL N°1832 EXPLORADORES DE BATUCO,RM,LAMPA,SANTIAGO NORTE,"-33,232918","-70,80998"
ESC. BASICA PARTICULAR SAN PABLO,RM,PUENTE ALTO,CORDILLERA,"-33,5703852","-70,57213581"
COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA,RM,QUINTA NORMAL,SANTIAGO PONIENTE,"-33,43864196","-70,68442128"
COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO,RM,SANTIAGO,SANTIAGO CENTRO,"-33,45868711","-70,64385004"
ESCUELA ESPECIAL DESPERTAR DE LO ESPEJO,RM,LO ESPEJO,SANTIAGO SUR,"-33,51842516","-70,68308596"
ESCUELA DE PARV. BRITISH NURSERY SCHOOL,RM,LA FLORIDA,CORDILLERA,"-33,525433","-70,58177"
COLEGIO DE ADULTOS POLIV. CONDOR,RM,SANTIAGO,SANTIAGO CENTRO,,
ESCUELA ESPECIAL  NINO DE JESUS,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,56398","-70,78627"
INSTITUTO DE EDUCACION DE ADULTOS MACUL,RM,MACUL,SANTIAGO ORIENTE,"-33,48195","-70,60063"
ESCUELA ESP. PART. ELEFANTE MELODIA,RM,LA GRANJA,SANTIAGO SUR,,
ESCUELA ESPECIAL PADRE PIO COLLEGE,RM,QUINTA NORMAL,SANTIAGO PONIENTE,"-33,42961","-70,71673"
ESC. ESP. PART MADRE MARIA MAZZARELLO,RM,EL BOSQUE,SANTIAGO SUR,"-33,549305","-70,654816"
ESCUELA DE PARVULOS  N°1839 GIROLIN,RM,MACUL,SANTIAGO ORIENTE,,
COL. PART. SAGRADO CORAZON DE JESUS DE LA RE,RM,LA REINA,SANTIAGO ORIENTE,"-33,46319581","-70,54356932"
ESCUELA DE PARVULOS N°1840 HERMANO ANDRES,RM,SANTIAGO,SANTIAGO CENTRO,"-33,43210988","-70,67008081"
CARDENAL JUAN FRANCISCO FRESNO LARRAIN,RM,PUENTE ALTO,CORDILLERA,"-33,62041493","-70,60580649"
CENTRO EDUCACIONAL ADULTOS KAIROS,RM,PEÑAFLOR,TALAGANTE,"-33,608627","-70,87407"
COLEGIO PARTICULAR EL ALBA DE MACUL,RM,MACUL,SANTIAGO ORIENTE,"-33,48231055","-70,59866793"
ESCUELA PART.  CURACAVI COLLEGE,RM,CURACAVÍ,TALAGANTE,"-33,40532085","-71,1269759"
ESCUELA ESPECIAL PART. N_ 110  TRINIDAD FERR,RM,SAN BERNARDO,SANTIAGO SUR,"-33,597397","-70,69284"
ESCUELA ESPECIAL PARTICULAR ROMPE MI SILENCIO,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,509","-70,768105"
ESCUELA ESPECIAL  GEORGINA DE LAS NIEVES,RM,EL BOSQUE,SANTIAGO SUR,"-33,57255","-70,69447"
ESCUELA ESPECIAL LOS CORCELES,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,5141","-70,769554"
COLEGIO DE ADULTOS SANTA VICENTA MARIA,RM,SANTIAGO,SANTIAGO CENTRO,,
ESCUELA ESPECIAL PARTICULAR MARTIN PESCADOR,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,52142","-70,7773"
ESCUELA BAS. Y ESP. SAN JOSE DE ISLA DE MAIPO,RM,ISLA DE MAIPO,TALAGANTE,"-33,7468503","-70,90569424"
ESC. ESP. PARTICULAR MANANTIAL,RM,PUENTE ALTO,CORDILLERA,"-33,61482","-70,585396"
ESC. ESP. PART. N_ 1846 ACUARELA,RM,LA REINA,SANTIAGO ORIENTE,,
